DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,LaboratoryName,ObjectId
HRM LakeWatchers 2023 Spring Lab Results,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2023 0:00,-2,m,"Chlorophyll a, corrected for pheophytin",,,1.18,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,75
HRM LakeWatchers 2023 Spring Lab Results,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.685,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,76
HRM LakeWatchers 2023 Spring Lab Results,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2023 0:00,-2,m,"Chlorophyll a, corrected for pheophytin",,,0.566,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,77
HRM LakeWatchers 2023 Spring Lab Results,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/22/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,4.18,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,78
HRM LakeWatchers 2023 Spring Lab Results,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/22/2022 0:00,-3,m,"Chlorophyll a, corrected for pheophytin",,,10,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,79
HRM Lakes Water Quality Monitoring Data,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,,m,Cobalt,,Total,,,Actual,Below Detection/Quantification Limit,0.4,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),80
HRM Lakes Water Quality Monitoring Data,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,,m,Copper,,Total,12,ug/L,Actual,,0.5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),81
HRM Lakes Water Quality Monitoring Data,MILL_OUT,Mill Lake Outlet,44.700556,-63.894444,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,5/13/2022 0:00,0,m,"Temperature, water",,,14.4,deg C,Actual,,,,,,YSI,,,82
HRM Lakes Water Quality Monitoring Data,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,,m,Iron,,Total,160,ug/L,Actual,,50,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),83
HRM Lakes Water Quality Monitoring Data,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,,m,Lead,,Total,,,Actual,Below Detection/Quantification Limit,0.5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),84
HRM Lakes Water Quality Monitoring Data,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,,m,Mercury,,Total,,,Actual,Below Detection/Quantification Limit,0.013,ug/L,Reporting Limit,245.1 R3 m,USEPA,ATL SOP 00026,Bureau Veritas (formerly Maxxam),85
HRM Lakes Water Quality Monitoring Data,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,,m,Molybdenum,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),86
HRM Lakes Water Quality Monitoring Data,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,,m,Silver,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),87
HRM Lakes Water Quality Monitoring Data,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,,m,Sodium,,Total,2400,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),88
HRM Lakes Water Quality Monitoring Data,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,,m,Thallium,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),89
HRM LakeWatchers 2023 Spring Lab Results,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2023 0:00,-2,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.022,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),90
HRM LakeWatchers 2023 Spring Lab Results,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.014,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),91
HRM LakeWatchers 2023 Spring Lab Results,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/22/2022 0:00,-3,m,"Total Phosphorus, mixed forms",as P,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.02,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00026,Bureau Veritas (formerly Maxxam),92
HRM LakeWatchers 2023 Spring Lab Results,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/22/2022 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.02,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00026,Bureau Veritas (formerly Maxxam),93
HRM LakeWatchers 2023 Spring Lab Results,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2023 0:00,-2,m,"Total Phosphorus, mixed forms",as P,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.01,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00027,Bureau Veritas (formerly Maxxam),94
HRM LakeWatchers 2023 Spring Lab Results,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.01,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00027,Bureau Veritas (formerly Maxxam),95
HRM Lakes Water Quality Monitoring Data,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,,m,"Total Phosphorus, mixed forms",as P,Total,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),96
HRM Lakes Water Quality Monitoring Data,PAP_OUT,Paper Mill Lake Outlet,44.714444,-63.684167,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,4/29/2022 0:00,0,m,Dissolved Oxygen (DO),,,11.24,mg/L,Actual,,,,,,YSI,,,97
HRM Lakes Water Quality Monitoring Data,PAP_OUT,Paper Mill Lake Outlet,44.714444,-63.684167,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,4/29/2022 0:00,0,m,"Temperature, water",,,9.24,deg C,Actual,,,,,,YSI,,,98
HRM Lakes Water Quality Monitoring Data,BIGC_SD,Big Cranberry Lake Deep Water,44.659167,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,,m,Uranium,,Total,0.13,ug/L,Actual,,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),99
HRM Lakes Water Quality Monitoring Data,BIGC_OUT,Big Cranberry Lake Outlet,44.661667,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,0,m,Chloride,,Dissolved,3.4,mg/L,Actual,,1,mg/L,Reporting Limit,SM 23 4500-Cl- E m,,ATL SOP 00014,Bureau Veritas (formerly Maxxam),100
HRM LakeWatchers 2023 Spring Lab Results,BIGC_OUT,Big Cranberry Lake Outlet,44.661667,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/22/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.84,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,101
HRM LakeWatchers 2023 Spring Lab Results,BIGC_OUT,Big Cranberry Lake Outlet,44.661667,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.433,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,102
HRM LakeWatchers 2023 Spring Lab Results,BIGC_OUT,Big Cranberry Lake Outlet,44.661667,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,7.72,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,103
HRM Lakes Water Quality Monitoring Data,BIGC_OUT,Big Cranberry Lake Outlet,44.661667,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,0,m,Escherichia coli,,,,,Actual,Below Detection/Quantification Limit,2,CFU/100mL,Reporting Limit,MOE E3371 R2 (2018),,ATL SOP 00097,Bureau Veritas (formerly Maxxam),104
HRM LakeWatchers 2023 Spring Lab Results,BIGC_OUT,Big Cranberry Lake Outlet,44.661667,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/22/2022 0:00,0,m,Escherichia coli,,,,,Actual,Below Detection/Quantification Limit,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),105
HRM LakeWatchers 2023 Spring Lab Results,BIGC_OUT,Big Cranberry Lake Outlet,44.661667,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2023 0:00,0,m,Escherichia coli,,,2,CFU/100ml,Actual,,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),106
HRM LakeWatchers 2023 Spring Lab Results,BIGC_OUT,Big Cranberry Lake Outlet,44.661667,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2023 0:00,0,m,Escherichia coli,,,12,CFU/100ml,Actual,,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),107
HRM Lakes Water Quality Monitoring Data,BIGC_OUT,Big Cranberry Lake Outlet,44.661667,-63.709722,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2022 0:00,0,m,"Total Phosphorus, mixed forms",as P,Total,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),108
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Antimony,,Total,,,Actual,Below Detection/Quantification Limit,1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),109
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Beryllium,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),110
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Boron,,Total,,,Actual,Below Detection/Quantification Limit,50,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),111
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Chloride,,Dissolved,140,mg/L,Actual,,1,mg/L,Reporting Limit,SM 23 4500-Cl- E m,,ATL SOP 00014,Bureau Veritas (formerly Maxxam),112
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/17/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,6.54,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,113
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/17/2023 0:00,-7,m,"Chlorophyll a, corrected for pheophytin",,,0.857,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,114
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2023 0:00,-7,m,"Chlorophyll a, corrected for pheophytin",,,0.165,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,115
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.129,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,116
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/25/2022 0:00,-7,m,"Chlorophyll a, corrected for pheophytin",,,0.499,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,117
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/25/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,2.17,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,118
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/6/2022 0:00,,m,"Chlorophyll a, corrected for pheophytin",,,1.29,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,119
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/6/2022 0:00,,m,"Chlorophyll a, corrected for pheophytin",,,0.903,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,120
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Cobalt,,Total,,,Actual,Below Detection/Quantification Limit,0.4,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),121
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Escherichia coli,,,,,Actual,Below Detection/Quantification Limit,2,CFU/100mL,Reporting Limit,MOE E3371 R2 (2018),,ATL SOP 00097,Bureau Veritas (formerly Maxxam),122
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/25/2022 0:00,0,m,Escherichia coli,,,,,Actual,Below Detection/Quantification Limit,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),123
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2023 0:00,0,m,Escherichia coli,,,,,Actual,Below Detection/Quantification Limit,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),124
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/17/2023 0:00,0,m,Escherichia coli,,,6,CFU/100ml,Actual,,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),125
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Magnesium,,Total,2000,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),126
HRM Lakes Water Quality Monitoring Data,BLAP_OUT,Black Point Lake Outlet,44.663889,-63.783333,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,5/13/2022 0:00,0,m,Dissolved Oxygen (DO),,,9.26,mg/L,Actual,,,,,,YSI,,,127
HRM Lakes Water Quality Monitoring Data,BLAP_OUT,Black Point Lake Outlet,44.663889,-63.783333,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,5/13/2022 0:00,0,m,pH,,,5.58,None,Actual,,,,,,YSI,,,128
HRM Lakes Water Quality Monitoring Data,BLAP_OUT,Black Point Lake Outlet,44.663889,-63.783333,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,5/13/2022 0:00,0,m,"Temperature, water",,,16.4,deg C,Actual,,,,,,YSI,,,129
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Manganese,,Total,56,ug/L,Actual,,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),130
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Nickel,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),131
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Selenium,,Total,,,Actual,Below Detection/Quantification Limit,0.5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),132
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Strontium,,Total,44,ug/L,Actual,,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),133
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Tin,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),134
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Titanium,,Total,2.7,ug/L,Actual,,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),135
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2023 0:00,-7,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0061,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),136
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0075,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),137
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/17/2023 0:00,-7,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.037,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),138
HRM LakeWatchers 2023 Spring Lab Results,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/17/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.015,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),139
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Uranium,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),140
HRM Lakes Water Quality Monitoring Data,BIS_SD,Bissett Lake Deep Water,44.653333,-63.468333,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,Zinc,,Total,,,Actual,Below Detection/Quantification Limit,5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),141
HRM Lakes Water Quality Monitoring Data,BIS_OUT,Bissett Lake Outlet,44.6475,-63.46,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/6/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,1.04,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,142
HRM LakeWatchers 2023 Spring Lab Results,BIS_OUT,Bissett Lake Outlet,44.6475,-63.46,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/25/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,1.25,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,143
HRM Lakes Water Quality Monitoring Data,POR-MS_OUT,Porters Lake (Middle South) Outlet,44.701944,-63.283056,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,5/13/2022 0:00,0,m,Conductivity,,,4.72,ms/cm,Actual,,,,,,YSI,,,144
HRM Lakes Water Quality Monitoring Data,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,5/16/2022 0:00,0,m,Conductivity,,,2.41,ms/cm,Actual,,,,,,YSI,,,145
HRM Lakes Water Quality Monitoring Data,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,5/16/2022 0:00,0,m,pH,,,8.44,None,Actual,,,,,,YSI,,,146
HRM Lakes Water Quality Monitoring Data,AND_OUT,Anderson Lake Outlet,44.735,-63.865278,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,5/12/2022 0:00,0,m,pH,,,5.83,None,Actual,,,,,,YSI,,,147
HRM Lakes Water Quality Monitoring Data,BLU_OUT,Blueberry Lake Outlet,44.617778,-63.697778,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,5/25/2022 0:00,0,m,pH,,,5.14,None,Actual,,,,,,YSI,,,148
HRM Lakes Water Quality Monitoring Data,FIVE_OUT,Five Island Lake Outlet,44.658889,-63.811389,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,5/2/2022 0:00,0,m,"Temperature, water",,,10.5,deg C,Actual,,,,,,YSI,,,149
HRM Lakes Water Quality Monitoring Data,KID_OUT,Kidston Lake Outlet,44.598056,-63.620556,WGS84,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,4/29/2022 0:00,0,m,"Temperature, water",,,10,deg C,Actual,,,,,,YSI,,,150
